SOUID,    DATE,   TG, Q_TG
107054,19701225,  -10,    0
107054,19701226,  -13,    0
107054,19701227,  -10,    0
107054,19701228,    3,    0
107054,19701229,   16,    0
107054,19701230,   17,    0
107054,19701231,    0,    0
107054,19710101,    0,    0
107054,19710102,  -18,    0
107054,19710103,  -18,    0
107054,19710104,  -25,    0
107054,19710105,  -16,    0
107054,19710106,   42,    0
107054,19710107,   58,    0
107054,19710108,  102,    0
107054,19710109,   96,    0
107054,19710110,   92,    0
107054,19710111,   46,    0
107054,19710112,   54,    0
107054,19710113,   62,    0
107054,19710114,   51,    0
107054,19710115,   57,    0
107054,19710116,   56,    0
107054,19710117,   66,    0
107054,19710118,   67,    0
107054,19710119,   78,    0
107054,19710120,   60,    0
107054,19710121,   75,    0
107054,19710122,   73,    0
107054,19710123,   85,    0
107054,19710124,   72,    0
107054,19710125,   77,    0
107054,19710126,   76,    0
107054,19710127,   76,    0
107054,19710128,   68,    0
107054,19710129,   49,    0
107054,19710130,   32,    0
107054,19710131,   40,    0
107054,19710201,   36,    0
107054,19710202,   31,    0
107054,19710203,   52,    0
107054,19710204,   64,    0
107054,19710205,   68,    0
107054,19710206,   54,    0
107054,19710207,   66,    0
107054,19710208,   50,    0
107054,19710209,   53,    0
107054,19710210,   56,    0
107054,19710211,   60,    0
107054,19710212,   70,    0
107054,19710213,   70,    0
107054,19710214,   52,    0
107054,19710215,   48,    0
107054,19710216,    8,    0
107054,19710217,   34,    0
107054,19710218,   50,    0
107054,19710219,   59,    0
107054,19710220,   74,    0
107054,19710221,   78,    0
107054,19710222,   62,    0
107054,19710223,   49,    0
107054,19710224,   57,    0
107054,19710225,   51,    0
107054,19710226,   56,    0
107054,19710227,   44,    0
107054,19710228,   28,    0
107054,19710301,   30,    0
107054,19710302,   44,    0
107054,19710303,   27,    0
107054,19710304,    6,    0
107054,19710305,  -12,    0
107054,19710306,   -3,    0
107054,19710307,   -5,    0
107054,19710308,   32,    0
107054,19710309,   65,    0
107054,19710310,   42,    0
107054,19710311,   72,    0
107054,19710312,   72,    0
107054,19710313,   80,    0
107054,19710314,   66,    0
107054,19710315,   64,    0
107054,19710316,   55,    0
107054,19710317,   60,    0
107054,19710318,   82,    0
107054,19710319,   76,    0
107054,19710320,   88,    0
107054,19710321,   68,    0
107054,19710322,   74,    0
107054,19710323,   50,    0
107054,19710324,   84,    0
107054,19710325,   94,    0
107054,19710326,   65,    0
107054,19710327,   74,    0
107054,19710328,   82,    0
107054,19710329,   84,    0
107054,19710330,   81,    0
107054,19710331,   68,    0
107054,19710401,   64,    0
107054,19710402,   85,    0
107054,19710403,   63,    0
107054,19710404,   78,    0
107054,19710405,   68,    0
107054,19710406,   78,    0
107054,19710407,   83,    0
107054,19710408,   75,    0
107054,19710409,   66,    0
107054,19710410,   86,    0
107054,19710411,   82,    0
107054,19710412,   86,    0
107054,19710413,   82,    0
107054,19710414,   74,    0
107054,19710415,  103,    0
107054,19710416,   88,    0
107054,19710417,   70,    0
107054,19710418,   86,    0
107054,19710419,  102,    0
107054,19710420,  122,    0
107054,19710421,  128,    0
107054,19710422,  153,    0
107054,19710423,  134,    0
107054,19710424,   89,    0
107054,19710425,   76,    0
107054,19710426,   46,    0
107054,19710427,   48,    0
107054,19710428,   72,    0
107054,19710429,   78,    0
107054,19710430,   74,    0
107054,19710501,   79,    0
107054,19710502,   92,    0
107054,19710503,   98,    0
107054,19710504,  119,    0
107054,19710505,  134,    0
107054,19710506,  168,    0
107054,19710507,  136,    0
107054,19710508,  148,    0
107054,19710509,  139,    0
107054,19710510,  153,    0
107054,19710511,  169,    0
107054,19710512,  170,    0
107054,19710513,  161,    0
107054,19710514,  142,    0
107054,19710515,  144,    0
107054,19710516,  105,    0
107054,19710517,  123,    0
107054,19710518,  120,    0
107054,19710519,  150,    0
107054,19710520,  144,    0
107054,19710521,  135,    0
107054,19710522,  133,    0
107054,19710523,  136,    0
107054,19710524,  136,    0
107054,19710525,  110,    0
107054,19710526,  117,    0
107054,19710527,  118,    0
107054,19710528,  105,    0
107054,19710529,  112,    0
107054,19710530,  136,    0
107054,19710531,  146,    0
107054,19710601,  155,    0
107054,19710602,  164,    0
107054,19710603,  178,    0
107054,19710604,  131,    0
107054,19710605,  116,    0
107054,19710606,  118,    0
107054,19710607,  134,    0
107054,19710608,  139,    0
107054,19710609,  142,    0
107054,19710610,  114,    0
107054,19710611,  119,    0
107054,19710612,  125,    0
107054,19710613,  131,    0
107054,19710614,  115,    0
107054,19710615,  109,    0
107054,19710616,  126,    0
107054,19710617,  130,    0
107054,19710618,  120,    0
107054,19710619,  144,    0
107054,19710620,  150,    0
107054,19710621,  130,    0
107054,19710622,  161,    0
107054,19710623,  162,    0
107054,19710624,  180,    0
107054,19710625,  156,    0
107054,19710626,  158,    0
107054,19710627,  147,    0
107054,19710628,  140,    0
107054,19710629,  132,    0
107054,19710630,  168,    0
107054,19710701,  192,    0
107054,19710702,  204,    0
107054,19710703,  182,    0
107054,19710704,  192,    0
107054,19710705,  188,    0
107054,19710706,  188,    0
107054,19710707,  196,    0
107054,19710708,  217,    0
107054,19710709,  239,    0
107054,19710710,  218,    0
107054,19710711,  222,    0
107054,19710712,  213,    0
107054,19710713,  159,    0
107054,19710714,  176,    0
107054,19710715,  208,    0
107054,19710716,  165,    0
107054,19710717,  158,    0
107054,19710718,  140,    0
107054,19710719,  163,    0
107054,19710720,  172,    0
107054,19710721,  183,    0
107054,19710722,  184,    0
107054,19710723,  192,    0
107054,19710724,  184,    0
107054,19710725,  181,    0
107054,19710726,  188,    0
107054,19710727,  185,    0
107054,19710728,  186,    0
107054,19710729,  189,    0
107054,19710730,  200,    0
107054,19710731,  198,    0
107054,19710801,  178,    0
107054,19710802,  176,    0
107054,19710803,  180,    0
107054,19710804,  176,    0
107054,19710805,  178,    0
107054,19710806,  174,    0
107054,19710807,  168,    0
107054,19710808,  148,    0
107054,19710809,  194,    0
107054,19710810,  179,    0
107054,19710811,  162,    0
107054,19710812,  161,    0
107054,19710813,  187,    0
107054,19710814,  184,    0
107054,19710815,  154,    0
107054,19710816,  154,    0
107054,19710817,  160,    0
107054,19710818,  184,    0
107054,19710819,  212,    0
107054,19710820,  168,    0
107054,19710821,  163,    0
107054,19710822,  180,    0
107054,19710823,  185,    0
107054,19710824,  183,    0
107054,19710825,  176,    0
107054,19710826,  178,    0
107054,19710827,  174,    0
107054,19710828,  183,    0
107054,19710829,  185,    0
107054,19710830,  150,    0
107054,19710831,  150,    0
107054,19710901,  180,    0
107054,19710902,  169,    0
107054,19710903,  166,    0
107054,19710904,  167,    0
107054,19710905,  170,    0
107054,19710906,  164,    0
107054,19710907,  178,    0
107054,19710908,  182,    0
107054,19710909,  186,    0
107054,19710910,  146,    0
107054,19710911,  159,    0
107054,19710912,  149,    0
107054,19710913,  132,    0
107054,19710914,  139,    0
107054,19710915,  133,    0
107054,19710916,  120,    0
107054,19710917,  138,    0
107054,19710918,  133,    0
107054,19710919,  144,    0
107054,19710920,  145,    0
107054,19710921,  159,    0
107054,19710922,  180,    0
107054,19710923,  165,    0
107054,19710924,  156,    0
107054,19710925,  147,    0
107054,19710926,  154,    0
107054,19710927,  130,    0
107054,19710928,  132,    0
107054,19710929,  148,    0
107054,19710930,  168,    0
107054,19711001,  170,    0
107054,19711002,  162,    0
107054,19711003,  141,    0
107054,19711004,  154,    0
107054,19711005,  122,    0
107054,19711006,  110,    0
107054,19711007,  110,    0
107054,19711008,  104,    0
107054,19711009,  126,    0
107054,19711010,  146,    0
107054,19711011,  162,    0
107054,19711012,  171,    0
107054,19711013,   98,    0
107054,19711014,   81,    0
107054,19711015,   76,    0
107054,19711016,  104,    0
107054,19711017,  132,    0
107054,19711018,  143,    0
107054,19711019,  161,    0
107054,19711020,  116,    0
107054,19711021,  135,    0
107054,19711022,  168,    0
107054,19711023,  162,    0
107054,19711024,  127,    0
107054,19711025,  115,    0
107054,19711026,  104,    0
107054,19711027,  112,    0
107054,19711028,  103,    0
107054,19711029,   86,    0
107054,19711030,  106,    0
107054,19711031,  117,    0
107054,19711101,  106,    0
107054,19711102,  124,    0
107054,19711103,  110,    0
107054,19711104,  106,    0
107054,19711105,  112,    0
107054,19711106,   66,    0
107054,19711107,   54,    0
107054,19711108,   56,    0
107054,19711109,   42,    0
107054,19711110,   40,    0
107054,19711111,   48,    0
107054,19711112,   56,    0
107054,19711113,   87,    0
107054,19711114,   66,    0
107054,19711115,   64,    0
107054,19711116,  106,    0
107054,19711117,  102,    0
107054,19711118,  106,    0
107054,19711119,   17,    0
107054,19711120,   50,    0
107054,19711121,   60,    0
107054,19711122,   32,    0
107054,19711123,   18,    0
107054,19711124,   34,    0
107054,19711125,   46,    0
107054,19711126,   76,    0
107054,19711127,  100,    0
107054,19711128,   76,    0
107054,19711129,   21,    0
107054,19711130,   23,    0
107054,19711201,   26,    0
107054,19711202,   36,    0
107054,19711203,   40,    0
107054,19711204,   40,    0
107054,19711205,   53,    0
107054,19711206,   68,    0
107054,19711207,   53,    0
107054,19711208,   38,    0
107054,19711209,   57,    0
107054,19711210,   80,    0
107054,19711211,   88,    0
107054,19711212,   82,    0
107054,19711213,   94,    0
107054,19711214,   76,    0
107054,19711215,   96,    0
107054,19711216,  108,    0
107054,19711217,   71,    0
107054,19711218,   89,    0
107054,19711219,   96,    0
107054,19711220,  106,    0
107054,19711221,  122,    0
107054,19711222,  107,    0
107054,19711223,   88,    0
107054,19711224,   66,    0
107054,19711225,   72,    0
107054,19711226,   79,    0
107054,19711227,   86,    0
107054,19711228,   50,    0
107054,19711229,   20,    0
107054,19711230,   26,    0
107054,19711231,   32,    0
107054,19720101,   38,    0
107054,19720102,   32,    0
107054,19720103,   34,    0
107054,19720104,   36,    0
107054,19720105,   42,    0
107054,19720106,   27,    0
107054,19720107,   32,    0
107054,19720108,   40,    0
107054,19720109,   64,    0
107054,19720110,   80,    0
107054,19720111,   90,    0
107054,19720112,   62,    0
107054,19720113,   68,    0
107054,19720114,   76,    0
107054,19720115,   68,    0
107054,19720116,   66,    0
107054,19720117,   61,    0
107054,19720118,   55,    0
107054,19720119,   50,    0
107054,19720120,   35,    0
107054,19720121,   30,    0
107054,19720122,   40,    0
107054,19720123,   72,    0
107054,19720124,   80,    0
107054,19720125,   30,    0
107054,19720126,   52,    0
107054,19720127,   58,    0
107054,19720128,   32,    0
107054,19720129,    8,    0
107054,19720130,  -28,    0
107054,19720131,  -42,    0
107054,19720201,  -14,    0
107054,19720202,   46,    0
107054,19720203,   74,    0
107054,19720204,   78,    0
107054,19720205,   71,    0
107054,19720206,   74,    0
107054,19720207,   56,    0
107054,19720208,   54,    0
107054,19720209,   60,    0
107054,19720210,   38,    0
107054,19720211,   46,    0
107054,19720212,   54,    0
107054,19720213,   52,    0
107054,19720214,   54,    0
107054,19720215,   41,    0
107054,19720216,   70,    0
107054,19720217,   54,    0
107054,19720218,   48,    0
107054,19720219,   40,    0
107054,19720220,   33,    0
107054,19720221,   38,    0
107054,19720222,   40,    0
107054,19720223,   54,    0
107054,19720224,   56,    0
107054,19720225,   82,    0
107054,19720226,   61,    0
107054,19720227,   42,    0
107054,19720228,   50,    0
107054,19720229,   66,    0
107054,19720301,   74,    0
107054,19720302,   50,    0
107054,19720303,   48,    0
107054,19720304,   44,    0
107054,19720305,   41,    0
107054,19720306,   48,    0
107054,19720307,   56,    0
107054,19720308,   73,    0
107054,19720309,   62,    0
107054,19720310,   50,    0
107054,19720311,   28,    0
107054,19720312,   36,    0
107054,19720313,   42,    0
107054,19720314,   82,    0
107054,19720315,  122,    0
107054,19720316,  117,    0
107054,19720317,  117,    0
107054,19720318,  112,    0
107054,19720319,  114,    0
107054,19720320,  113,    0
107054,19720321,  113,    0
107054,19720322,  110,    0
107054,19720323,   93,    0
107054,19720324,   92,    0
107054,19720325,   87,    0
107054,19720326,   92,    0
107054,19720327,   78,    0
107054,19720328,   65,    0
107054,19720329,   77,    0
107054,19720330,   84,    0
107054,19720331,  112,    0
107054,19720401,  127,    0
107054,19720402,  126,    0
107054,19720403,  110,    0
107054,19720404,  104,    0
107054,19720405,  102,    0
107054,19720406,  113,    0
107054,19720407,  113,    0
107054,19720408,   92,    0
107054,19720409,   77,    0
107054,19720410,   84,    0
107054,19720411,   70,    0
107054,19720412,   83,    0
107054,19720413,  102,    0
107054,19720414,   90,    0
107054,19720415,   88,    0
107054,19720416,   91,    0
